,P4,Cz,F8,T7
2078,1.181126651509969,4.447936048689439,2.0704902440783597,0.29091831339361895
2079,-3.5134037154267945,6.230915371605985,3.215133165954157,2.3533786430704375
2080,-8.529403022842704,7.445255561734581,3.8775386319536613,4.507752992835512
2081,-11.445214990411667,7.94650184671221,4.809546446305265,5.570978452439477
2082,-12.08303618473989,7.4453472629708415,5.073765720707877,7.514573870988426
2083,-9.542064491690752,7.085884835317272,3.9062474090995116,9.507437141272119
2084,-3.9515144532933446,7.039583043523971,2.8599157289331107,8.654918983284945
2085,1.7517850400237072,5.639714163990961,2.1752134865803487,5.232476980018662
2086,6.961760365021783,2.713593371544778,1.364609078266868,0.7945018743383552
2087,10.575492233476023,-0.6901649538286737,-0.19166287456120046,-4.310038372978845
2088,12.059774687101749,-4.075502233356929,-1.5416168455982173,-8.489827330897327
2089,12.622992049588966,-6.085836659217523,-1.2336820442274332,-10.068473139280675
2090,11.044689792221662,-6.417159097424983,-0.25373286986858845,-10.1858550583107
2091,7.242500588978374,-6.397109918070418,-0.09848695046141215,-10.957662139227223
2092,3.3340203001811397,-6.4421716034992915,-0.02114484638873404,-11.909080754288995
2093,1.2423198037855445,-6.335299259013397,1.423145496166268,-10.779786275726023
2094,-0.6668883361485494,-5.996211025227558,1.7491209745541465,-7.946036513905315
2095,-3.258837357396816,-5.36453578932103,0.08533487376672738,-5.755071599137829
2096,-3.2678682158252235,-4.611357901626875,0.2930411233059688,-3.928031106459523
2097,-2.241488601662683,-4.359583142820703,1.1558191167292098,-1.7972856884006478
2098,-3.287256005585724,-4.381029623484381,-0.9288571742257264,-1.8951998182218204
2099,-4.68177050413752,-3.6067181434083433,-3.3642960169877973,-3.386527522713478
2100,-4.6175063332085005,-2.9614070150786076,-3.55407096350843,-2.4093728677988
2101,-4.971792130330019,-2.6303189464326575,-2.391041853594418,-0.11990010193958599
2102,-6.731821851240637,-0.8964812619742235,-1.0768867796932033,1.3675439228288755
2103,-8.394954861137139,1.11735955126607,-1.3395928355115616,1.9337093426084073
2104,-10.123174071921868,1.3154009407248264,-2.9281723784357667,3.1268355605508695
2105,-10.489442117223854,0.15093853547124628,-3.1839767745327565,6.764329568908992
2106,-6.874912809723719,-1.3956177732935269,-2.2751232526430933,9.429237765109075
2107,-1.3060860734979363,-2.6620490003309474,-1.9887492013794767,8.30487051729658
2108,3.887079130743168,-2.5913968712695583,-2.258254087062137,5.765663861071682
2109,7.357052222761006,-1.967075380031663,-2.502000472748683,2.285167345843536
2110,8.628802506473653,-1.543274703416045,-2.8420544938576677,-2.6100237704988642
2111,8.641685390832718,-0.9342273211625123,-4.44642457317723,-7.459437971103598
2112,6.539526300137673,-1.2315615789015084,-6.349452188293727,-11.778920757792031
2113,4.2072398164936295,-1.2006901766729425,-6.023022515602801,-13.56226410856265
2114,3.205108000522717,0.20494636342121453,-5.405913285993611,-12.285888283564054
2115,2.723513351612647,0.9901293607509133,-5.505114795769702,-9.61279642562531
2116,3.3988998470859393,1.545965677153418,-3.7767665489524287,-5.132673354773231
2117,3.1576397028836554,1.4941021909951033,-1.2864411765628168,-1.4166619613122786
2118,0.15866509756988922,0.3021501305720059,0.6997173912627763,0.9238512183701029
2119,-2.95764341787038,1.134178800479512,1.9220131008441301,5.500693748204079
2120,-5.212271613978536,3.396873627914656,1.2411839574613115,9.717753724192422
2121,-7.248718608412809,5.268725905143838,0.7585073491568234,10.83199365191696
2122,-7.249353359729629,7.357724112873773,1.0896510982535246,11.755346013719967
2123,-5.900021026676888,7.581897013451171,0.18140204627948064,12.924104811185844
2124,-5.11125726882089,4.55917197030566,-1.1808807387368616,12.756850768954784
2125,-2.6172721053062813,0.4392791958639173,-2.619773156921972,10.387003465869464
2126,1.712836022415383,-2.492685812627513,-4.228540186157462,5.690763444671781
2127,4.553219121322595,-4.798929754773402,-5.810938242577506,0.5869106396033661
2128,5.752131209325449,-6.611881824138943,-7.06365726081166,-3.027961033358842
2129,9.449587485935076,-5.294312486197142,-5.765327786247052,-3.902378519698496
2130,14.026130207215173,-3.3221485368951833,-2.944538074936521,-3.83324801624688
2131,14.282636305184592,-3.726859796413398,-1.232477591897097,-4.6823578955948415
2132,12.558890392904596,-2.583159090612516,-0.07430105744308987,-3.859505226511201
2133,10.287896977522601,0.37450278326757225,0.27533047262024585,-1.8252609076529271
2134,6.783062748131267,1.8354340065969756,0.11236004875598504,-0.7579299901412845
2135,3.808193451038983,2.6141330811704715,1.3031209743942334,0.7718256604968533
2136,1.6766686851897494,5.073436368570009,2.9247851003964174,3.715715695145662
2137,-0.3170322018514119,8.49188472976822,3.1645853598954976,6.859846222161622
2138,-2.2728325009985952,9.42002867112096,1.3576549841826497,9.590820729288641
2139,-2.9013532035707144,8.019462734062966,-0.23816025486650394,11.410468787954905
2140,-1.0730188563860945,6.991959889835341,0.2931518643750225,11.640745527176561
2141,1.337163896146184,5.92589897327378,0.41917776224740666,10.941980966540221
2142,1.5502461833111696,3.357697915760915,-0.10200458728714054,8.25820865307697
2143,0.6946771073122112,0.5513624067250729,0.23309950264064733,5.017790787641833
2144,1.699328361227811,-0.9699055266526456,1.2973053323195414,3.645415592515229
2145,2.8572110657383822,-2.5464086926325273,1.7839870020555262,2.0093051502601753
2146,2.899723144147339,-4.244665526322813,1.329725199776553,0.5084974782672513
2147,3.093964510145407,-4.764795200660022,1.672889739064537,0.3529094033927973
2148,2.175201536584443,-4.228863865392298,1.7356972773296686,-0.2919675263792418
2149,0.4132504511300106,-3.510683661867509,2.011455720155257,-2.7743813547171574
2150,0.19892383650925327,-2.164745939318458,4.4823962635947625,-6.242794825538487
2151,2.061391934108784,0.4797546169145325,6.19193851034424,-7.367927051372316
2152,4.833554619399127,3.4490503552837533,6.050646826258528,-5.498491798953261
2153,5.507344254672697,5.300131127708569,5.9681553930992175,-3.236255227056875
2154,2.836333213125179,4.6743832798662,5.72105280749638,-1.5561533295413637
2155,-0.4767753349303181,3.884449815024702,4.766765720995183,-0.4657489993495061
2156,-2.7359901545210055,5.532868510748477,4.66649496123979,0.19883555376946674
2157,-5.075857492090003,8.211052121279334,4.083704475328321,1.010061322930777
2158,-5.847766348955966,10.138298752235865,1.6061771649930143,3.2364150140306163
2159,-3.5387542936304146,9.239340573420376,0.6637571898756882,4.999181200324058
2160,-0.979726053475444,6.944017274387237,1.135624229774725,3.1023979208147368
2161,1.4706588707296615,6.767236068797595,1.424051290604098,0.4620841241188318
2162,3.238833282277615,6.894250406096644,1.7835348347020752,-0.20642066865518485
2163,2.4860166571951203,5.5726539231000745,1.115480682193476,-0.3156364144579503
2164,1.644417599501752,3.8841354646147837,-0.36639018914159854,0.6513874512688077
2165,1.6874746290380627,1.974603884438097,-2.0915785043929214,2.5642435374250008
2166,-0.016501704008575757,-1.7074529720297287,-4.386841626013558,3.1272101567473687
2167,-3.454336254607616,-6.775878970800277,-6.933571302111581,1.9482500243149832
2168,-6.185683521090637,-9.975531470418465,-8.756503454616965,-0.49112456981743957
2169,-6.512102300576708,-10.952351873119659,-8.057756143722788,-3.0201252571465558
2170,-5.541694037832708,-11.032606482778313,-5.112299777962534,-4.845183625219648
2171,-4.665162089473847,-8.934587991707678,-1.4682119349887943,-5.893867878863593
2172,-2.8897514743507218,-4.496765987382664,2.9767188102747455,-5.3970366951033695
2173,-0.5088964753766285,0.020320431584927023,6.963705316330944,-4.461412196361336
2174,1.0023698088250583,3.2153634299253664,7.858352792336764,-5.177964700118269
2175,0.371862169524784,4.5397191558772185,6.49484716834024,-7.025599221343021
2176,-3.050943271336223,4.083129692380794,5.598376960764715,-8.338358836871214
2177,-6.887814846252898,3.45049648191342,5.411235181435878,-7.996471258063803
2178,-7.664467531712395,4.78759446940964,5.016152247229703,-5.46438037335191
2179,-6.031968017651966,6.216970854158041,3.980222648810756,-1.5945638267977038
2180,-5.4583108648536784,4.09066053629644,1.774072965072283,1.9343557801507931
2181,-6.871691265272004,-0.24593786770435072,-2.622455583033406,4.318921248274284
2182,-8.658252393021202,-2.738589922567561,-7.0025467325938315,6.107720563354007
2183,-9.488671988978515,-2.6793968697408426,-8.392949866302569,8.143972566660572
2184,-9.582543072483134,-3.126170656314136,-8.953406180443748,9.620221747260963
2185,-9.557850503641351,-4.97316199977923,-9.856210158232514,9.13077572348613
2186,-9.417572463684255,-6.662874970270425,-9.880788773692075,7.746457691386763
2187,-8.65979359996923,-7.7001338945352975,-9.435790483822379,5.848296961428846
2188,-6.065938538826275,-7.060239845437898,-8.390394026171668,2.5623695834056566
2189,-0.7115553558514918,-4.3342726890527326,-5.520672343673943,0.05650209649071268
2190,4.509687950412181,-1.7696992664847777,-2.0467700723430626,-1.1212479873406864
2191,7.508571722940854,-1.7473383760697907,0.4275365633749828,-3.9728662122095497
2192,8.935919802797931,-3.622899770189923,1.8655933947588623,-7.954454405116141
2193,8.204830661605083,-4.046037759602707,2.18263410114509,-10.14243714283461
2194,6.3949675786315705,-1.7069162888938765,2.828175901389469,-9.708012571306845
2195,4.513490214338119,2.6251014529811725,3.5663933720799226,-6.793179094058473
2196,2.1775590081005483,6.281430073607338,3.0138455732558995,-4.236414026008218
2197,-0.9661315689622914,6.54857509063876,2.4336587131513157,-4.656186995373547
2198,-4.066357950746976,5.455435913248061,3.7547587235603936,-4.709433310358257
2199,-5.675059149506772,5.290181764947835,5.392093193256912,-1.9931752925794521
2200,-5.619134522493213,6.038603339398328,4.072375961232231,2.43040011957916
2201,-5.1821087989689225,5.666366490444031,-0.014715212317539222,6.2208684159874945
2202,-5.093460994520787,2.9973237767228644,-3.565897857134675,6.642791886831055
2203,-3.7559748275481426,0.47792773104163366,-3.6171127201391364,5.451888690755616
2204,-0.5098704128612366,-0.6363667099444683,-1.1813078064400682,5.536948391319113
2205,2.7144738332210046,-0.7145097155029859,1.2431831911452478,5.65101868267096
2206,4.490329106899744,-0.6296567262445264,2.4370668452623017,3.9213979710357187
2207,5.9323798337502405,-2.0596241776788946,1.4812042582094245,1.3392098701388973
2208,7.817950153996259,-4.373852822646867,0.04238274191927442,0.45769812024275724
2209,9.748276653132212,-5.904794105398746,-0.046632182296389456,0.5534258210628396
2210,11.847674763726548,-5.367624467555076,0.5493903691245503,0.042166455631627825
2211,12.084410024217556,-4.6430081805931565,0.5728519295212111,-0.8991528921821685
2212,9.335903728228143,-5.1628815571428905,0.4689306450837903,-2.4116630463908035
2213,6.998344818530349,-3.910235472706459,2.4426498923567244,-2.7850105905965115
2214,6.757017275852285,-0.8364584273335408,4.780189819131271,-2.4667516525262223
2215,6.571520925584239,1.7224556799388593,5.008394131306635,-2.920938798749894
2216,4.410805284393753,2.667814363134417,4.508372469956472,-3.8046603738938614
2217,1.4076967593552572,3.371376634283361,5.1780854999459995,-5.608319816537842
2218,-0.8989262321771035,4.304132687060963,6.97583603023247,-8.559195058198636
2219,-3.1066208118095022,4.5428472235197725,8.11428641831095,-12.454619127419896
2220,-4.177636128083384,4.897371453726012,9.103587642128444,-15.473254160372878
2221,-3.7875111248601305,5.020584403611402,10.585719984939486,-15.383038493699841
2222,-3.927036986845389,4.124281279958126,10.831748543630729,-11.260321602742684
2223,-4.484638097333041,3.082989620734965,9.754426304816798,-5.057243405591121
2224,-3.9991442352247293,2.204978944130542,8.174904249268042,-1.1976519648417827
2225,-1.518165121109628,0.9498475936827545,6.73297326197239,0.8695583573163662
2226,1.5371032129828435,-0.5889916093397171,5.369991042624136,2.791349189678736
2227,4.101539157887993,-1.7701538666311434,4.3533074943267165,2.808038910174748
2228,6.642678546758243,-1.8926098038342656,4.172492663608291,2.265535058272203
2229,9.431302999211091,-1.467337358648171,2.7459045707816068,2.7312823192447087
2230,13.342051328389545,-1.3910302725995267,-1.1387601797739724,2.786624014018245
2231,17.303781874060792,-1.065142089492699,-4.48122714125452,2.739752279075792
2232,19.460733045547112,0.23953752849921775,-5.968473740804468,3.388490104178873
2233,18.16490074716046,0.8329990333201466,-7.6920890682767435,3.515091368455501
2234,13.114210664546027,0.20118504213855495,-8.914940999164461,3.168127149178077
2235,6.6808721588290085,1.3508012062300956,-8.25665113042086,1.6645730259984115
2236,0.9605314706129795,3.8147376266996806,-6.856681046379175,-1.532128674767295
2237,-3.567437849757571,5.441188423049709,-4.677888351561421,-3.0228320860836155
2238,-7.88579355565701,6.723434513797405,-1.5772501925369216,-3.0507708906034043
2239,-12.540361056801315,6.5399160330630774,1.3600763496413133,-2.938459126257694
2240,-16.407637467877258,5.193397148303089,3.2665154026332943,-0.7302005948048421
2241,-17.795385679529865,6.128350357734846,3.436328859969148,3.244089774539933
2242,-17.506564937300077,7.758686264217104,2.725807070275537,5.972985632622029
2243,-17.973667679178643,5.904296098693145,1.5979963211602337,5.833279708283851
2244,-17.38688697731397,1.5313501635320426,-0.08732333807338355,5.26322972631682
2245,-13.74131710740467,-2.4094007212906385,-2.3351408936341502,5.919666065240501
2246,-8.652551196333267,-4.419108278764852,-5.1937839348377155,6.100952674624724
2247,-2.0285120838722728,-4.540346426203388,-7.385701824465938,5.272238774529233
2248,5.357579212173899,-3.291064745493914,-8.797901142176897,4.994956994563964
2249,10.17557352966234,-2.2401279030346175,-8.844481221508985,5.196967788643728
2250,12.593262818868029,-2.561912091450745,-7.229126013781625,4.830747466026669
2251,13.787528187271624,-3.069529586740211,-7.541228253193462,3.716469811915262
2252,12.809286649904225,-3.6562775065508673,-9.240963828948107,2.2577486475966584
2253,9.456241766448054,-5.634635943016463,-9.111766799990878,-0.6633776470677748
2254,6.208712454360674,-7.996719123243679,-8.304914670899317,-5.742481917747475
2255,5.451009070884022,-7.448103528548128,-5.935732853465921,-9.444358193396653
2256,5.672654431506029,-4.336928542692081,-1.1981539180860565,-9.972117143835607
2257,3.798522509018425,-2.8063155132033177,1.6421986068317724,-9.690519464387977
2258,-0.9593604437668932,-4.104017251282034,0.962385879605825,-9.847107185028728
2259,-6.8819643423414165,-5.532989141938522,0.1780994720672765,-9.104445881069552
2260,-10.769471182330218,-3.771846909480192,3.0878112737736316,-5.727616469586502
2261,-12.94381149613676,-0.9505655897829967,5.889445333217469,-1.9119213434392308
2262,-14.693974794873855,-0.3749835928600076,3.822776439286572,0.11948516486464332
2263,-14.261331346985472,0.04606336653872928,0.9234956739287339,1.9246038968587422
2264,-12.660337361236884,0.12475796046330179,-1.195095790254912,4.278701038595496
2265,-9.659757272174891,-1.3358160896789972,-2.916589767043716,6.539220638107212
2266,-5.115106347651127,-2.4172161896721596,-2.5356572726927045,7.09937576080071
2267,-1.675076136781617,-2.355114843438182,-1.0530445323765865,6.208192752612973
2268,-0.08070252527737956,-1.6270670761914827,-0.6906661708525877,5.025109653547216
2269,1.1098955408143758,0.5756130600697369,-0.7251197355470334,4.461358739848755
2270,3.4095603860908223,4.013185115982744,0.49144901459658186,6.204134576346201
2271,6.058567713170077,5.795589481732295,1.3683156009507125,8.339623004980282
2272,7.682546754133448,4.592702103012573,-0.43843850300941806,7.10182048715449
2273,8.049070443898277,1.9046331724012209,-3.220831373140673,2.5150307520486885
2274,8.200044648920088,-1.7190976604010406,-4.305721101196403,-2.6201374621201983
2275,7.85159136162823,-5.052120747282546,-3.3912382175401543,-6.390431021583978
2276,6.99410091721128,-6.302286972301055,-1.2091414805846012,-9.038475252584599
2277,7.452210606391912,-6.686328529286877,0.8420689103708411,-10.982340919240361
2278,6.647343784389692,-6.324623810819051,1.748880319132713,-11.327486746681242
2279,2.446477569538877,-4.253215424907529,1.5950247420664327,-10.233772587383438
2280,-0.9477061956669535,-0.810553631223816,2.5517544752386256,-8.321089912507578
2281,-3.31262461013612,2.3816671916382415,3.988716561182141,-4.892551092128443
2282,-7.483335069330335,3.669674475236043,3.655182478020545,-1.594070191813737
2283,-11.115150894078358,3.8375214362621226,1.9864926072638176,-0.014027819155955468
2284,-12.00834063075925,3.112469053280628,-0.08655176723827691,1.723508633951932
2285,-10.721370920186795,1.0971227005943045,-1.3036970976775404,4.644697315038543
2286,-6.586470709923456,-0.2107689708160828,-1.586121606630076,8.34698788445394
2287,0.11633213224449143,-1.399123802789257,-2.3153347667528923,10.383029214968019
2288,6.330072169179567,-4.234985513342057,-4.661489137963942,9.183226209153231
2289,10.084999805344177,-6.819660790331568,-7.334803119423726,6.830099931765227
2290,12.534485258717183,-7.9455577836469224,-7.825774513335893,6.376479300060218
2291,14.185692485397224,-8.397707953304884,-7.193597987448419,7.463439768584568
2292,13.184568397462623,-8.434108164295768,-6.590093006917124,6.024699791939171
2293,10.525521791604708,-6.594510153854381,-5.408813719054828,3.4937029489242755
2294,8.619402467024454,-2.917365083246061,-3.918203659196907,3.859913840184637
2295,6.573220431472762,0.6309427517493129,-2.303591653784081,4.738474289913749
2296,4.328985733514673,3.534202457203623,-0.40026414446505165,3.728777828135044
2297,4.254933280888979,5.522882767036537,1.9186216797742512,1.8427761195708345
2298,4.7942157933117215,6.358448756575858,3.4408174063077728,-1.455111668582778
2299,4.38785716492424,6.7329646467145725,4.921632734552977,-5.266937264313674
2300,3.8541789793950985,5.820661764910973,5.6439652243776655,-7.755280484550422
2301,1.785142613387767,2.9636573589285473,3.5607402873470453,-8.462912879423387
2302,-1.706513714434355,1.0039946707217235,2.061162770705982,-6.155110936573737
2303,-6.145201702571768,1.576229459421156,2.4192224640753572,-2.3794655082527982
2304,-11.02001538174674,3.225825215634593,2.298122523160104,-0.4860184129529833
2305,-13.274807656697265,5.3339051712844086,2.1106349653202505,1.3414685716534849
2306,-10.983046290028158,7.151763550107067,2.7426433565433976,5.224228990611919
2307,-6.744557148239411,6.89986222127432,2.531549846369655,8.56555800428112
2308,-2.893617069656505,4.733482368757109,1.6737305531864861,9.932167137171486
2309,2.7312365822340694,3.5716527200353507,2.637901567212808,9.92192107175232
2310,9.733092860204962,4.523186337169045,4.229935626308603,9.786753961958881
2311,14.577227229177417,4.6153094125908884,3.5175716658701357,10.536347698696392
2312,17.207154058180897,3.0993129103434316,1.1316111787727037,11.029001979976163
2313,18.50917779953425,2.041860847742724,-1.353642139897414,9.901641093604386
2314,16.773651848586482,0.7528757874954302,-3.925181306348403,7.388844929686786
2315,12.390262101781108,-2.1961486923128737,-5.890559220278357,2.6592307375371367
2316,8.520186017591946,-3.3431398199702373,-5.232149214428623,-2.2737797778165145
2317,4.567571944605869,-0.4870843294482369,-2.4904000035008966,-4.958451767980599
2318,-1.078158911751129,2.1973770801839234,-0.25513291747022526,-8.17606095764274
2319,-5.787494207714066,2.689370727842509,2.6422629605697345,-12.125290826894705
2320,-8.811245451107812,2.0204050361852985,7.736961607759341,-14.81444100200536
2321,-12.031492213412792,0.5472325244827281,11.769889406157576,-16.3500883200367
2322,-15.161908725935069,-0.8271346063736964,12.283440642940423,-17.31433210634475
2323,-16.87583123916394,-1.8004519771710903,12.568979969134123,-16.56536614223532
2324,-17.673973677913093,-3.0022310409330677,13.710618784938783,-13.387305443903788
2325,-19.257701691400488,-4.438928601061072,11.955793928104093,-9.672105218629037
2326,-19.698187166598373,-4.99346223808283,9.673854936786661,-6.284954624783397
2327,-17.480723742828154,-3.9724662574948035,8.969424929922525,-2.6687496841517233
2328,-14.891520891642338,-3.019304281270562,6.325545525619708,-1.0369836299656743
2329,-11.737515529455095,-4.461400375185415,2.489382897533437,-4.169039331192198
2330,-5.397093401803558,-5.9434405629146845,0.5561675473145774,-7.825320877347416
2331,2.303431223584086,-3.900652185324417,1.606155582109683,-7.2218850965804045
2332,6.482623278054567,-2.379546982169465,3.3429507924516,-5.888071755176848
2333,6.2885856914242195,-3.538817811885702,3.644886404572924,-6.083488739657202
2334,2.6199170962351013,-3.913703003539145,3.202762280882972,-5.9543411813497915
2335,-1.5640664505121737,-3.59387179231496,2.0481160385952566,-4.335730010647554
2336,-3.5173501905079236,-3.453959785262235,-0.36517870079806813,0.55444548011582
2337,-4.884147319398018,-1.8893092800590667,-2.4560001211560296,7.280681895710699
2338,-6.678061189673117,0.9089693057045111,-2.5069228537677257,11.30667126830241
2339,-9.00369222620939,2.3149504343265246,-2.3220198812691946,11.068799341336804
2340,-12.685314577848933,2.286220479932824,-4.045204691972635,7.504831185515735
2341,-16.605359821641727,1.0393198532484926,-6.251153485440371,2.6811483064302353
2342,-18.12160060506673,-1.3224046928866813,-5.722243995990834,-0.8191786839177616
2343,-17.502086985347937,-2.405933543214799,-3.6525900833903817,-2.69168143084033
2344,-16.76649611801198,-2.6659948765820687,-2.645320407218749,-2.953928447133308
2345,-14.867630027715618,-2.316924548539589,-1.4720072143563543,-1.5492366111887257
2346,-11.011872425125516,0.04324191707512364,-0.7775069403283055,0.20380203422031054
2347,-6.529741345973436,2.077477192842225,-1.0658749174856985,1.7508597847133083
2348,-1.7681730667972884,1.2928475512478257,-0.09058395909491268,3.263677024315109
2349,1.7941708702312107,-1.2619853138207309,0.9667877518413872,4.304693988135445
2350,3.426584090901813,-3.5690251381508493,0.5222231922835945,3.237721250603549
2351,6.570411242389856,-4.264247402005828,0.34467410347304506,1.09388569890403
2352,12.455911991940859,-3.299594453851079,0.8831480027588217,0.7824733303251098
2353,16.572895288224434,-2.9858687482687425,0.785634506385856,-0.13224789347303595
2354,18.847884301230994,-3.196390676184034,0.907550529666572,-1.604059378682215
2355,20.682031257604795,-2.6898452650675786,1.2216592649763003,-1.1680386553523299
2356,19.1846221217462,-1.7615411577760856,0.4031520304087569,-1.141945700828444
2357,16.261061232067913,0.5359492307967748,-0.32004418076203833,-0.5799246671874083
2358,13.246854711488254,2.56099977785142,-0.5863767417619201,1.5119498761313457
2359,8.018727146496282,2.902488027902923,-1.4990994053316427,3.175074013686634
2360,0.4572858289503858,3.3815038641173087,-3.038601694954776,3.9702750294064155
2361,-7.892518640948062,4.061844507584233,-3.311323863749105,4.660665425503595
2362,-14.560770499871749,4.05394232853146,-2.525474710535772,5.791050896021825
2363,-18.199949074161342,3.9657006945735813,-2.5467759943340464,6.590623822069962
